distance,fuel,location,make,model,price,resource,year
139000.0,Dizel,Podgorica,Mercedes Benz,GLE 250,39440.0,autodiler.me,2018
229000.0,Dizel,Podgorica,Citroen,C4,6200.0,autodiler.me,2011
258000.0,Dizel,Bar,Audi,A6,3200.0,autodiler.me,2001
11111144.0,Dizel,Ulcinj,BMW,X3,19000.0,autodiler.me,2011
46000.0,Dizel,Podgorica,Mercedes Benz,CLA 180,25400.0,autodiler.me,2016
258263.0,Dizel,Bijelo Polje,Volkswagen,Touran,4499.0,autodiler.me,2006
300000.0,Dizel,Budva,Seat,Altea,4300.0,autodiler.me,2005
192873.0,Dizel,Budva,Jaguar,XJ,18500.0,autodiler.me,2011
320000.0,Dizel,Kotor,Audi,A6,6000.0,autodiler.me,2005
225000.0,Dizel,Podgorica,Audi,Q3,21500.0,autodiler.me,2014
280000.0,Dizel,Budva,Audi,A3,3800.0,autodiler.me,2004
200000.0,Dizel,Nikšić,Fiat,Stilo,400.0,autodiler.me,2002
164000.0,Dizel,Podgorica,Audi,A5,18000.0,autodiler.me,2014
325312.0,Dizel,Podgorica,Citroen,Berlingo,3000.0,autodiler.me,2008
69870.0,Dizel,Podgorica,Audi,A4,22990.0,autodiler.me,2017
170000.0,Dizel,Budva,Ford,Fiesta,5200.0,autodiler.me,2010
123456.0,Dizel,Budva,Volkswagen,Passat,3600.0,autodiler.me,2004
175000.0,Dizel,Podgorica,Volkswagen,Lupo,3500.0,autodiler.me,2000
194000.0,Dizel,Berane,BMW,420 Gran Coupe,30000.0,autodiler.me,2018
300000.0,Dizel,Tivat,Audi,A3,2650.0,autodiler.me,2001
201000.0,Dizel,Podgorica,Renault,Megane,3650.0,autodiler.me,2008
243464.0,Dizel,Pljevlja,Škoda,Octavia,4500.0,autodiler.me,2006
192000.0,Dizel,Podgorica,Peugeot,508,12800.0,autodiler.me,2016
255555.0,Dizel,Bijelo Polje,BMW,530,3500.0,autodiler.me,1999
254000.0,Dizel,Cetinje,Alfa Romeo,Giulietta,6950.0,autodiler.me,2011
185000.0,Dizel,Podgorica,Audi,A5,12750.0,autodiler.me,2010
223108.0,Dizel,Plužine,Volkswagen,Golf 7,12500.0,autodiler.me,2015
344304.0,Dizel,Bar,Fiat,Stilo,2000.0,autodiler.me,2002
231000.0,Dizel,Herceg Novi,Peugeot,107,2600.0,autodiler.me,2007
120.0,Dizel,Herceg Novi,Audi,A4,2800.0,autodiler.me,2001
346000.0,Dizel,Podgorica,Volkswagen,Passat,6250.0,autodiler.me,2009
290000.0,Dizel,Podgorica,Volkswagen,Golf 6,6800.0,autodiler.me,2012
126000.0,Dizel,Podgorica,Peugeot,508,12300.0,autodiler.me,2016
170000.0,Dizel,Podgorica,Fiat,Panda,5000.0,autodiler.me,2010
280000.0,Dizel,Nikšić,Škoda,Octavia,8850.0,autodiler.me,2010
320000.0,Dizel,Kotor,Audi,A6,6500.0,autodiler.me,2005
300000.0,Dizel,Bar,BMW,118,4900.0,autodiler.me,2008
220.0,Dizel,Bijelo Polje,Volkswagen,Touran,6399.0,autodiler.me,2010
249452.0,Benzin+Plin,Budva,Peugeot,1007,3000.0,autodiler.me,2005
245393.0,Dizel,Cetinje,Volkswagen,Golf 5,5300.0,autodiler.me,2006
298000.0,Dizel,Mojkovac,Volkswagen,Passat,4100.0,autodiler.me,2007
27000.0,Dizel,Podgorica,Volkswagen,Golf 6,7000.0,autodiler.me,2010
173800.0,Benzin,Nikšić,Škoda,Fabia,1800.0,autodiler.me,2001
200000.0,Dizel,Podgorica,Renault,Scenic,2000.0,autodiler.me,2004
300000.0,Dizel,Bar,Mercedes Benz,E 270,3700.0,autodiler.me,2005
169000.0,Dizel,Herceg Novi,BMW,535,9350.0,autodiler.me,2005
212000.0,Benzin,Nikšić,Mercedes Benz,S 500,11999.0,autodiler.me,2005
24000.0,Dizel,Tivat,BMW,X5,15000.0,autodiler.me,2009
200000.0,Benzin,Bijelo Polje,Opel,Corsa,1700.0,autodiler.me,2004
156000.0,Dizel,Podgorica,Volkswagen,Golf 5,6000.0,autodiler.me,2008
142000.0,Dizel,Podgorica,Citroen,C3,9900.0,autodiler.me,2018
160000.0,Dizel,Podgorica,Citroen,C3,9700.0,autodiler.me,2018
272000.0,Dizel,Kotor,Peugeot,308,3400.0,autodiler.me,2010
189000.0,Dizel,Podgorica,Renault,Clio,6500.0,autodiler.me,2016
1111111.0,Dizel,Mojkovac,Renault,Megane,2000.0,autodiler.me,2003
192000.0,Dizel,Podgorica,Renault,Clio,7100.0,autodiler.me,2016
205882.0,Dizel,Kotor,Volkswagen,Touareg,25000.0,autodiler.me,2016
280000.0,Dizel,Kotor,Peugeot,3008,8000.0,autodiler.me,2013
185000.0,Dizel,Podgorica,Jeep,Cherokee,17500.0,autodiler.me,2015
235000.0,Dizel,Podgorica,Volkswagen,Passat,8700.0,autodiler.me,2011
182000.0,Dizel,Podgorica,BMW,530,19000.0,autodiler.me,2015
238114.0,Dizel,Podgorica,Citroen,C3,2800.0,autodiler.me,2005
350000.0,Dizel,Bijelo Polje,Volkswagen,Golf 4,2650.0,autodiler.me,2001
111111111.0,Dizel,Podgorica,Mercedes Benz,E 200,4800.0,autodiler.me,2004
109000.0,Dizel,Kotor,Audi,A6,40500.0,autodiler.me,2019
345000.0,Dizel,Pljevlja,Volkswagen,Passat,6000.0,autodiler.me,2008
185000.0,Dizel,Budva,Opel,Astra,7000.0,autodiler.me,2013
174000.0,Dizel,Kotor,Volkswagen,Golf Variant,11000.0,autodiler.me,2011
350000.0,Benzin,Podgorica,Audi,A4,998.0,autodiler.me,1996
305356.0,Dizel,Podgorica,Volkswagen,Passat,5500.0,autodiler.me,2008
270355.0,Dizel,Nikšić,Lancia,Lybra,1500.0,autodiler.me,2002
345000.0,Dizel,Tivat,Audi,Q7,14300.0,autodiler.me,2008
145000.0,Dizel,Podgorica,Nissan,Qashqai,9300.0,autodiler.me,2012
355000.0,Dizel,Kotor,BMW,530,4000.0,autodiler.me,2003
145000.0,Dizel,Podgorica,Nissan,Qashqai,9800.0,autodiler.me,2012
305000.0,Dizel,Herceg Novi,Mercedes Benz,E 220,8300.0,autodiler.me,2007
190000.0,Dizel,Nikšić,BMW,520,15500.0,autodiler.me,2011
240592.0,Dizel,Podgorica,Škoda,Octavia,15100.0,autodiler.me,2018
76776.0,Dizel,Ulcinj,Mercedes Benz,E 300,41700.0,autodiler.me,2018
314.0,Dizel,Berane,BMW,520,10500.0,autodiler.me,2008
241370.0,Dizel,Podgorica,Volkswagen,Arteon,24900.0,autodiler.me,2018
270000.0,Dizel,Herceg Novi,Renault,Clio,1400.0,autodiler.me,2002
215000.0,Dizel,Rožaje,Škoda,Octavia,18000.0,autodiler.me,2015
280000.0,Benzin,Podgorica,Citroen,C2,2100.0,autodiler.me,2007
200000.0,Dizel,Berane,Volkswagen,Sharan,6700.0,autodiler.me,2009
180000.0,Dizel,Podgorica,Renault,Megane,6500.0,autodiler.me,2013
149250.0,Dizel,Podgorica,Volkswagen,Tiguan,29000.0,autodiler.me,2017
30000.0,Dizel,Podgorica,Mercedes Benz,C 220,4900.0,autodiler.me,2006
200000.0,Dizel,Nikšić,Volkswagen,Golf 7,12000.0,autodiler.me,2013
100000.0,Dizel,Nikšić,Seat,Toledo,250.0,autodiler.me,1998
27000.0,Dizel,Nikšić,Volkswagen,Passat,2000.0,autodiler.me,2001
335000.0,Dizel,Rožaje,BMW,320,6900.0,autodiler.me,2005
217000.0,Dizel,Kotor,Audi,A6,2000.0,autodiler.me,2001
300000.0,Dizel,Podgorica,Mercedes Benz,E 220,1000.0,autodiler.me,1998
20000.0,Benzin,Plužine,Puch,Pinzgauer,12500.0,autodiler.me,1980
200000.0,Benzin+Plin,Podgorica,Peugeot,1007,2800.0,autodiler.me,2006
294000.0,Dizel,Gusinje,Mercedes Benz,A 170,1300.0,autodiler.me,2000
290000.0,Dizel,Budva,Volkswagen,Golf Plus,5000.0,autodiler.me,2006
250000.0,Dizel,Bijelo Polje,Mercedes Benz,A 170,1800.0,autodiler.me,2001
308000.0,Dizel,Budva,Volkswagen,Touran,3750.0,autodiler.me,2003
220000.0,Dizel,Cetinje,Volkswagen,Golf Plus,5650.0,autodiler.me,2008
45000.0,Benzin,Podgorica,Peugeot,208,21000.0,autodiler.me,2018
220000.0,Dizel,Cetinje,Volkswagen,Golf Plus,5650.0,autodiler.me,2008
270000.0,Dizel,Podgorica,Seat,Ibiza,2400.0,autodiler.me,2002
246000.0,Dizel,Podgorica,Audi,A3,8800.0,autodiler.me,2009
229000.0,Dizel,Danilovgrad,Peugeot,307,2800.0,autodiler.me,2002
267777.0,Dizel,Nikšić,Volkswagen,Passat,6000.0,autodiler.me,2008
240000.0,Benzin,Nikšić,Ford,Mondeo,950.0,autodiler.me,1999
33000.0,Dizel,Budva,Toyota,Corolla Verso,3900.0,autodiler.me,2006
295654.0,Dizel,Podgorica,Volkswagen,Passat,4600.0,autodiler.me,2006
342462.0,Dizel,Podgorica,Toyota,RAV 4,6500.0,autodiler.me,2006
220000.0,Dizel,Ulcinj,Audi,A3,5500.0,autodiler.me,2004
167324.0,Dizel,Podgorica,Renault,Kadjar,17700.0,autodiler.me,2018
224291.0,Dizel,Berane,Škoda,Octavia,4500.0,autodiler.me,2006
274000.0,Dizel,Podgorica,Peugeot,308,6300.0,autodiler.me,2011
187000.0,Dizel,Podgorica,Renault,Clio,7600.0,autodiler.me,2018
200000.0,Dizel,Podgorica,Renault,Megane,3400.0,autodiler.me,2013
293745.0,Dizel,Bijelo Polje,Audi,A4,6800.0,autodiler.me,2007
179000.0,Dizel,Berane,Mercedes Benz,GL 350,35000.0,autodiler.me,2013
3300.0,Dizel,Bar,Opel,Zafira,2650.0,autodiler.me,2001
293000.0,Dizel,Nikšić,Audi,A6,5700.0,autodiler.me,2005
258785.0,Dizel,Podgorica,Volkswagen,Golf Plus,5150.0,autodiler.me,2007
219208.0,Dizel,Bijelo Polje,Audi,Q5,19750.0,autodiler.me,2011
157000.0,Dizel,Nikšić,Audi,A6,39000.0,autodiler.me,2019
223000.0,Dizel,Budva,Mercedes Benz,180,13800.0,autodiler.me,2015
160000.0,Dizel,Podgorica,Volkswagen,Touareg,9000.0,autodiler.me,2008
144000.0,Dizel,Bar,Renault,Megane,6799.0,autodiler.me,2014
319590.0,Dizel,Nikšić,Volkswagen,Sharan,5300.0,autodiler.me,2006
315000.0,Dizel,Podgorica,Peugeot,207,2000.0,autodiler.me,2001
240500.0,Dizel,Nikšić,Volkswagen,Caddy,9400.0,autodiler.me,2012
500000.0,Benzin+Plin,Bar,Mercedes Benz,200,1000.0,autodiler.me,1990
206275.0,Dizel,Podgorica,Audi,A3,8800.0,autodiler.me,2012
190500.0,Dizel,Podgorica,Nissan,X,19900.0,autodiler.me,2018
244000.0,Dizel,Podgorica,Audi,A3,6300.0,autodiler.me,2007
300000.0,Dizel,Kotor,Volkswagen,Touareg,6800.0,autodiler.me,2005
265000.0,Dizel,Podgorica,Audi,Q7,11500.0,autodiler.me,2007
299000.0,Dizel,Nikšić,Škoda,Octavia,1400.0,autodiler.me,2000
238100.0,Dizel,Mionica,Volkswagen,Golf 4,2000.0,autodiler.me,2001
233000.0,Dizel,Podgorica,Chrysler,300C,9500.0,autodiler.me,2007
313000.0,Dizel,Podgorica,Audi,A3,3000.0,autodiler.me,2003
90000.0,Benzin,Podgorica,Citroen,DS,21500.0,autodiler.me,1967
249000.0,Dizel,Petnjica,Ford,Fiesta,2800.0,autodiler.me,2008
1111.0,Dizel,Nikšić,Volkswagen,Golf 5,4500.0,autodiler.me,2003
348207.0,Dizel,Bar,BMW,520,18700.0,autodiler.me,2014
22580.0,Hibrid,Palilula,Volvo,XC 60,52000.0,autodiler.me,2021
235000.0,Dizel,Bar,Volkswagen,Polo,3800.0,autodiler.me,2006
353000.0,Dizel,Podgorica,Volkswagen,Golf 6,9900.0,autodiler.me,2010
220000.0,Dizel,Nikšić,Audi,A4,13000.0,autodiler.me,2012
270000.0,Dizel,Podgorica,Peugeot,207,4800.0,autodiler.me,2010
389966.0,Dizel,Podgorica,Volkswagen,Passat,2800.0,autodiler.me,2002
300000.0,Dizel,Podgorica,Mercedes Benz,C 250,1199.0,autodiler.me,1998
230000.0,Dizel,Cetinje,Volkswagen,Passat,9800.0,autodiler.me,2013
170000.0,Dizel,Bar,Opel,Corsa,2950.0,autodiler.me,2006
188000.0,Dizel,Cetinje,Renault,Scenic,6950.0,autodiler.me,2013
303000.0,Dizel,Podgorica,Renault,Clio,1300.0,autodiler.me,2003
230000.0,Benzin+Plin,Kotor,Toyota,Fortuner,12000.0,autodiler.me,2007
195000.0,Dizel,Podgorica,Alfa Romeo,Giulietta,5500.0,autodiler.me,2012
121623.0,Benzin,Podgorica,Seat,Ibiza,5350.0,autodiler.me,1996
230000.0,Dizel,Cetinje,Škoda,Yeti,9800.0,autodiler.me,2012
168000.0,Benzin,Podgorica,BMW,320,12000.0,autodiler.me,2009
100000.0,Dizel,Berane,Fiat,Punto,2200.0,autodiler.me,2004
290000.0,Dizel,Podgorica,BMW,316,13000.0,autodiler.me,2012
247000.0,Dizel,Podgorica,BMW,X5,16400.0,autodiler.me,2010
332101.0,Dizel,Rožaje,Volkswagen,Golf 5,4500.0,autodiler.me,2004
250000.0,Dizel,Rožaje,Mercedes Benz,GLK 220,16000.0,autodiler.me,2013
220000.0,Dizel,Tivat,Škoda,Octavia,10500.0,autodiler.me,2016
218000.0,Dizel,Pljevlja,Citroen,C3,3100.0,autodiler.me,2008
236000.0,Dizel,Cetinje,Peugeot,2008,10950.0,autodiler.me,2016
180000.0,Dizel,Podgorica,Renault,Megane,12100.0,autodiler.me,2018
101041.0,Benzin,Podgorica,Toyota,Yaris,6700.0,autodiler.me,2011
136000.0,Dizel,Cetinje,Volkswagen,Golf 7,15000.0,autodiler.me,2018
4000.0,Benzin,Cetinje,Ferrari,Ostalo,249000.0,autodiler.me,2021
311000.0,Benzin+Plin,Nikšić,Ford,Mondeo,800.0,autodiler.me,2002
258008.0,Dizel,Podgorica,BMW,318,8200.0,autodiler.me,2008
190000.0,Dizel,Nikšić,Nissan,X,10900.0,autodiler.me,2011
220000.0,Dizel,Ulcinj,Alfa Romeo,147,2400.0,autodiler.me,2005
225000.0,Dizel,Podgorica,Audi,A3,8800.0,autodiler.me,2008
2800.0,Dizel,Danilovgrad,Mercedes Benz,220,1800.0,autodiler.me,2000
200000.0,Dizel,Nikšić,Audi,A6,22000.0,autodiler.me,2016
265000.0,Dizel,Bijelo Polje,Audi,A3,2099.0,autodiler.me,1999
150000.0,Benzin,Podgorica,Audi,S5,25000.0,autodiler.me,2009
365000.0,Benzin+Plin,Bijelo Polje,Volkswagen,Passat,1300.0,autodiler.me,1995
274000.0,Dizel,Podgorica,Toyota,Pro Ace,11990.0,autodiler.me,2017
200000.0,Dizel,Ulcinj,Volkswagen,Golf Plus,9400.0,autodiler.me,2012
193639.0,Dizel,Podgorica,Volkswagen,Golf 7,14600.0,autodiler.me,2017
305295.0,Dizel,Tivat,BMW,X3,2000.0,autodiler.me,2004
222244.0,Benzin+Plin,Nikšić,Audi,A4,1000.0,autodiler.me,1997
260000.0,Benzin,Nikšić,Renault,Scenic,800.0,autodiler.me,2000
173309.0,Dizel,Podgorica,Audi,A5,19600.0,autodiler.me,2013
111.0,Benzin+Plin,Nikšić,Opel,Kadett,1850.0,autodiler.me,1992
102333.0,Benzin,Bijelo Polje,Jeep,Wrangler,30000.0,autodiler.me,2005
265000.0,Dizel,Plav,Volkswagen,Touran,4100.0,autodiler.me,2005
330000.0,Dizel,Bar,Mercedes Benz,220,4200.0,autodiler.me,2004
259000.0,Benzin+Plin,Nikšić,Audi,A4,4000.0,autodiler.me,2004
225300.0,Dizel,Bijelo Polje,Audi,A6,15100.0,autodiler.me,2012
0.0,Dizel,Bar,Seat,Altea XL,3000.0,autodiler.me,2006
84000.0,Dizel,Bar,Peugeot,5008,10500.0,autodiler.me,2012
75000.0,Dizel,Podgorica,Volkswagen,Passat,21000.0,autodiler.me,2018
272000.0,Dizel,Danilovgrad,Volkswagen,Golf 4,2500.0,autodiler.me,2001
110000.0,Benzin+Plin,Podgorica,Volkswagen,Polo,3850.0,autodiler.me,2008
300000.0,Benzin,Bijelo Polje,Ford,Fiesta,750.0,autodiler.me,1996
254000.0,Dizel,Tivat,Honda,CR,6350.0,autodiler.me,2007
28000.0,Dizel,Plav,Mercedes Benz,E 300,4800.0,autodiler.me,1994
170000.0,Dizel,Nikšić,Opel,Astra,6600.0,autodiler.me,2012
330000.0,Dizel,Danilovgrad,BMW,525,6400.0,autodiler.me,2006
285000.0,Dizel,Nikšić,Mercedes Benz,E 350,30500.0,autodiler.me,2016
285000.0,Dizel,Tivat,Peugeot,307,2900.0,autodiler.me,2005
184303.0,Dizel,Cetinje,Volvo,V90,29900.0,autodiler.me,2018
294000.0,Dizel,Bar,Volkswagen,Golf Plus,5100.0,autodiler.me,2006
334000.0,Dizel,Kragujevac,Fiat,Croma,1950.0,autodiler.me,2007
160000.0,Dizel,Podgorica,Mercedes Benz,C 200,29400.0,autodiler.me,2019
263000.0,Dizel,Podgorica,Audi,A6,8600.0,autodiler.me,2009
285000.0,Dizel,Podgorica,Škoda,Octavia,4800.0,autodiler.me,2004
100000.0,Benzin,Rožaje,Opel,Monterey,3500.0,autodiler.me,1994
280000.0,Dizel,Andrijevica,Audi,A6 Allroad,2500.0,autodiler.me,2002
230000.0,Benzin,Bar,Audi,A4,8000.0,autodiler.me,2008
220000.0,Benzin,Podgorica,Seat,Ibiza,2500.0,autodiler.me,2004
108000.0,Dizel,Nikšić,Audi,Q5,33500.0,autodiler.me,2017
250000.0,Dizel,Bijelo Polje,Mercedes Benz,200,1500.0,autodiler.me,1995
199626.0,Dizel,Podgorica,Nissan,Note,3500.0,autodiler.me,2006
200000.0,Dizel,Podgorica,Jeep,Compass,6200.0,autodiler.me,2007
200000.0,Dizel,Plav,Citroen,C6,6500.0,autodiler.me,2009
114000.0,Dizel,Cetinje,Renault,Clio,8950.0,autodiler.me,2017
2.0,Dizel,Plav,BMW,320 Gran Turismo,23000.0,autodiler.me,2015
293000.0,Dizel,Podgorica,Mercedes Benz,B 200,5900.0,autodiler.me,2007
250000.0,Dizel,Podgorica,Ford,Mondeo,4700.0,autodiler.me,2007
206148.0,Dizel,Ulcinj,Mitsubishi,Pajero,16500.0,autodiler.me,2007
293856.0,Dizel,Budva,Opel,Antara,8500.0,autodiler.me,2010
312000.0,Dizel,Pljevlja,Audi,A6,5500.0,autodiler.me,2005
312000.0,Dizel,Podgorica,Volkswagen,Passat,1800.0,autodiler.me,2002
276.0,Dizel,Nikšić,Mazda,5,3800.0,autodiler.me,2008
137000.0,Benzin,Budva,Mitsubishi,Outlander,13000.0,autodiler.me,2014
220000.0,Dizel,Podgorica,Audi,A3,8700.0,autodiler.me,2009
2555555.0,Dizel,Bar,Volkswagen,Passat,4500.0,autodiler.me,2006
203000.0,Dizel,Budva,BMW,530 Gran Turismo,16000.0,autodiler.me,2010
194000.0,Dizel,Podgorica,Peugeot,308,9300.0,autodiler.me,2016
250000.0,Dizel,Nikšić,Audi,A4,14500.0,autodiler.me,2014
10000.0,Dizel,Kotor,Volkswagen,Golf 5,160.0,autodiler.me,2022
203000.0,Dizel,Budva,BMW,530 Gran Turismo,14300.0,autodiler.me,2010
281566.0,Dizel,Nikšić,BMW,X5,15000.0,autodiler.me,2007
237000.0,Dizel,Podgorica,Audi,A4,12900.0,autodiler.me,2012
210000.0,Dizel,Nikšić,Audi,A3,8700.0,autodiler.me,2009
236000.0,Dizel,Bar,Peugeot,307,2600.0,autodiler.me,2001
229000.0,Dizel,Podgorica,Volkswagen,Golf 7,14000.0,autodiler.me,2013
168000.0,Dizel,Podgorica,Volkswagen,Tiguan,29900.0,autodiler.me,2017
134290.0,Dizel,Cetinje,Kia,Cee`d,15950.0,autodiler.me,2019
160000.0,Benzin,Danilovgrad,Volkswagen,Beetle,2200.0,autodiler.me,2000
357614.0,Dizel,Podgorica,Renault,Kangoo,2000.0,autodiler.me,2011
247736.0,Dizel,Podgorica,Renault,Clio,3000.0,autodiler.me,2012
290000.0,Dizel,Andrijevica,Mercedes Benz,S 320,20000.0,autodiler.me,2007
106000.0,Dizel,Podgorica,BMW,730,42000.0,autodiler.me,2017
140000.0,Dizel,Bijelo Polje,Audi,A6,35000.0,autodiler.me,2018
171000.0,Dizel,Bar,Opel,Astra,6500.0,autodiler.me,2011
260000.0,Dizel,Nikšić,Audi,Q5,15000.0,autodiler.me,2009
241000.0,Dizel,Kotor,Audi,A6,9500.0,autodiler.me,2009
243000.0,Dizel,Budva,Volvo,C70,8000.0,autodiler.me,2007
264000.0,Dizel,Podgorica,Mitsubishi,Outlander,7200.0,autodiler.me,2008
222222.0,Dizel,Herceg Novi,Volkswagen,Golf 5,3500.0,autodiler.me,2003
185000.0,Dizel,Podgorica,Volkswagen,Golf 7,16400.0,autodiler.me,2019
202000.0,Dizel,Podgorica,Citroen,C4 Cactus,10800.0,autodiler.me,2017
223325.0,Dizel,Bijelo Polje,Citroen,C4 Picasso,4800.0,autodiler.me,2007
177000.0,Dizel,Bijelo Polje,Audi,SQ5,25000.0,autodiler.me,2014
220000.0,Dizel,Berane,Audi,Q5,20500.0,autodiler.me,2015
297000.0,Dizel,Kotor,Volvo,S80,3500.0,autodiler.me,2003
140000.0,Benzin,Podgorica,Lancia,Ypsilon,1700.0,autodiler.me,2008
333333.0,Dizel,Pljevlja,Audi,A4,1949.0,autodiler.me,1999
1.0,Dizel,Tivat,Nissan,X,7000.0,autodiler.me,2007
143783.0,Dizel,Berane,Nissan,X,7250.0,autodiler.me,2007
121444.0,Benzin,Nikšić,Peugeot,206,2500.0,autodiler.me,2007
320000.0,Dizel,Podgorica,BMW,320,25000.0,autodiler.me,2000
210000.0,Dizel,Podgorica,BMW,116,11500.0,autodiler.me,2013
220000.0,Dizel,Podgorica,Volkswagen,Golf Plus,4300.0,autodiler.me,2005
275000.0,Dizel,Podgorica,Audi,A6,16200.0,autodiler.me,2013
286913.0,Dizel,Gusinje,Mercedes Benz,220,4500.0,autodiler.me,2004
465000.0,Dizel,Rožaje,Audi,A4,2700.0,autodiler.me,2003
270000.0,Dizel,Nikšić,Peugeot,308,5500.0,autodiler.me,2008
298000.0,Dizel,Podgorica,Peugeot,407,2700.0,autodiler.me,2009
2200000.0,Benzin,Čukarica,Kia,Rio,950.0,autodiler.me,2001
146000.0,Hibrid,Podgorica,Toyota,RAV 4,32900.0,autodiler.me,2019
100000.0,Dizel,Bar,Volkswagen,Passat,1600.0,autodiler.me,2002
250000.0,Dizel,Podgorica,Peugeot,307,4500.0,autodiler.me,2006
274000.0,Dizel,Podgorica,Honda,Civic,5500.0,autodiler.me,2007
292555.0,Dizel,Žabljak,Toyota,RAV 4,6500.0,autodiler.me,2006
177000.0,Dizel,Podgorica,Peugeot,207,3199.0,autodiler.me,2007
352082.0,Dizel,Nikšić,Audi,A6,2000.0,autodiler.me,2000
300000.0,Dizel,Berane,Peugeot,307,1750.0,autodiler.me,2001
232000.0,Dizel,Danilovgrad,BMW,318,15200.0,autodiler.me,2015
212564.0,Dizel,Podgorica,Mercedes Benz,B 180,5400.0,autodiler.me,2006
272728.0,Dizel,Podgorica,Renault,Clio,3000.0,autodiler.me,2012
163000.0,Dizel,Podgorica,Kia,Sportage,11600.0,autodiler.me,2011
215000.0,Dizel,Nikšić,Audi,A6,16600.0,autodiler.me,2012
292253.0,Dizel,Rožaje,Volkswagen,Passat,5000.0,autodiler.me,2008
2222222.0,Dizel,Bar,Volkswagen,Touran,6000.0,autodiler.me,2007
240000.0,Dizel,Bar,Citroen,Jumpy,6000.0,autodiler.me,2007
330000.0,Dizel,Podgorica,Volkswagen,Passat,2700.0,autodiler.me,2002
320000.0,Dizel,Podgorica,Mercedes Benz,C 220,5300.0,autodiler.me,2007
330000.0,Dizel,Nikšić,Mercedes Benz,320,9000.0,autodiler.me,2008
290000.0,Dizel,Herceg Novi,Audi,A6 Allroad,22000.0,autodiler.me,2013
292000.0,Dizel,Podgorica,BMW,X3,8800.0,autodiler.me,2008
147000.0,Benzin,Podgorica,Seat,Ibiza,4600.0,autodiler.me,2011
218000.0,Dizel,Cetinje,Volkswagen,Polo,5800.0,autodiler.me,2011
153000.0,Dizel,Danilovgrad,Volvo,V40,14500.0,autodiler.me,2018
297000.0,Dizel,Cetinje,Peugeot,307,3900.0,autodiler.me,2006
25000.0,Hibrid,Tivat,BMW,520,59500.0,autodiler.me,2021
3737373737.0,Dizel,Bijelo Polje,Renault,Scenic,900.0,autodiler.me,2003
320000.0,Dizel,Nikšić,Audi,A4,9000.0,autodiler.me,2008
270000.0,Dizel,Kotor,Mercedes Benz,S 350,22000.0,autodiler.me,2010
211000.0,Dizel,Nikšić,Ford,C,3500.0,autodiler.me,2009
370000.0,Dizel,Podgorica,Volkswagen,Passat,4500.0,autodiler.me,2008
333333.0,Dizel,Rožaje,Volkswagen,Golf 4,2500.0,autodiler.me,2000
215000.0,Dizel,Podgorica,Audi,A3,2600.0,autodiler.me,2005
300000.0,Dizel,Nikšić,Renault,Scenic,600.0,autodiler.me,2004
234000.0,Dizel,Podgorica,Volkswagen,Golf 7,12900.0,autodiler.me,2018
209000.0,Dizel,Tivat,Volkswagen,Golf 6,9000.0,autodiler.me,2011
3000.0,Benzin+Plin,Bijelo Polje,Lada,Niva,4000.0,autodiler.me,2007
253648.0,Dizel,Bar,Ford,C,4000.0,autodiler.me,2007
250000.0,Dizel,Bijelo Polje,Mazda,6,2000.0,autodiler.me,2003
245589.0,Dizel,Budva,Audi,A8,8300.0,autodiler.me,2006
173914.0,Dizel,Podgorica,Škoda,Octavia,13900.0,autodiler.me,2018
191000.0,Dizel,Nikšić,Volkswagen,Golf 5,4250.0,autodiler.me,2006
300000.0,Dizel,Rožaje,Volkswagen,Passat,3600.0,autodiler.me,2008
180000.0,Dizel,Herceg Novi,Volkswagen,Polo,1350.0,autodiler.me,2000
282000.0,Dizel,Podgorica,Audi,A2,2100.0,autodiler.me,2003
244000.0,Dizel,Podgorica,Audi,Q5,16300.0,autodiler.me,2012
250000.0,Dizel,Cetinje,Audi,A6,21000.0,autodiler.me,2011
230000.0,Dizel,Cetinje,Toyota,Land Cruiser Prado,22000.0,autodiler.me,2007
55586.0,Dizel,Podgorica,Mercedes Benz,GLC 220,41000.0,autodiler.me,2019
215000.0,Dizel,Nikšić,Volkswagen,Passat CC,7100.0,autodiler.me,2008
235000.0,Dizel,Cetinje,Volkswagen,Jetta,4500.0,autodiler.me,2007
222000.0,Benzin,Nikšić,Citroen,C3,1759.0,autodiler.me,2002
85000.0,Dizel,Budva,Mercedes Benz,CLS 400,65000.0,autodiler.me,2018
198000.0,Dizel,Ulcinj,Ford,Transit,10000.0,autodiler.me,2014
240000.0,Benzin,Pljevlja,Volkswagen,Passat,4000.0,autodiler.me,2005
250000.0,Dizel,Budva,Opel,Vectra,2200.0,autodiler.me,2003
180000.0,Dizel,Podgorica,Audi,A4,3800.0,autodiler.me,2004
250000.0,Dizel,Rožaje,Volkswagen,Golf 5,5500.0,autodiler.me,2006
201000.0,Dizel,Ulcinj,Mercedes Benz,A 200,3800.0,autodiler.me,2006
181000.0,Dizel,Podgorica,Citroen,C4,6500.0,autodiler.me,2011
331666.0,Dizel,Pljevlja,Volkswagen,Golf 5,4500.0,autodiler.me,2008
199200.0,Dizel,Bar,Opel,Antara,8300.0,autodiler.me,2009
201000.0,Benzin+Plin,Budva,Volkswagen,Golf 3,699.0,autodiler.me,1996
300.0,Dizel,Bar,BMW,320,3500.0,autodiler.me,2002
280000.0,Dizel,Nikšić,Volkswagen,Golf 5,4400.0,autodiler.me,2005
